essay_id    pred    true
468    0.608444832265    0.6
470    0.492760265712    0.6
477    0.633079484105    0.4
480    0.589103065431    0.6
481    0.591358922422    0.8
484    0.53380702436    0.5
487    0.604406997561    0.6
488    0.643464431167    0.6
497    0.580931261182    0.7
501    0.626794621348    0.6
504    0.599888339639    0.8
518    0.577406138182    0.6
523    0.478376926854    0.8
524    0.641665026546    0.6
526    0.539334151894    0.5
529    0.640173479915    0.5
532    0.537311721593    0.6
533    0.566884227097    0.6
534    0.550634961575    0.9
542    0.620086587965    0.8
553    0.520044242963    0.6
554    0.54120644927    0.6
557    0.577016271651    0.8
558    0.630947679281    0.8
561    0.562335960567    0.6
565    0.543588519096    0.7
566    0.51159492135    0.6
578    0.537544813007    0.7
586    0.633285224438    0.6
590    0.623597227037    0.4
595    0.59983637929    0.6
600    0.630304306746    0.4
604    0.608223341405    0.7
615    0.488788965158    0.7
625    0.546537015587    0.9
637    0.647926703095    0.6
640    0.618634715676    0.5
649    0.618912264705    0.6
654    0.471978189424    0.8
655    0.596499018371    0.5
657    0.682859301567    0.7
659    0.694126993418    0.8
663    0.56510706991    0.6
665    0.613389655948    0.5
681    0.596031740308    0.6
686    0.577894918621    0.7
688    0.584726884961    0.7
690    0.610982604325    0.7
703    0.619269311428    0.6
705    0.529718952253    0.6
708    0.629289239645    0.7
712    0.526797953993    0.7
722    0.561277847737    0.8
731    0.534029018134    0.6
739    0.465902961791    0.7
752    0.491911366582    0.5
758    0.526846759021    0.6
759    0.549209948629    0.8
760    0.518891297281    0.7
762    0.521946392953    0.8
765    0.537729620934    0.5
770    0.565103136003    0.6
771    0.540920387954    0.7
772    0.596627265215    0.8
774    0.600430428982    0.6
776    0.45913849026    0.5
779    0.540801290423    0.6
781    0.522349338979    0.8
784    0.561868924648    0.8
787    0.602840855718    0.6
790    0.599684275687    0.7
791    0.642228126526    0.6
795    0.617361724377    0.6
806    0.617234408855    0.4
808    0.616803891957    0.5
825    0.508629280142    0.4
826    0.54986378178    0.8
830    0.658278733492    0.8
837    0.50839273911    0.6
838    0.634231090546    0.3
845    0.564069144428    0.8
846    0.6032262519    0.6
854    0.575878880918    0.6
858    0.551477901638    0.7
868    0.57727226615    1.0
900    0.655466914177    0.8
908    0.544801857322    0.8
911    0.704887896776    0.6
915    0.513687966391    0.8
928    0.553061813116    0.8
944    0.576899632812    0.6
946    0.53761004284    0.6
947    0.579299263656    0.8
951    0.511693585664    0.5
967    0.514927491546    0.9
970    0.517350750044    0.9
973    0.633041515946    0.4
975    0.509943159297    0.6
978    0.554728724062    0.6
984    0.598516531289    0.6
999    0.526750003919    1.0
1004    0.613516777754    0.4
1006    0.534204039723    0.6
1007    0.504437018652    0.8
1011    0.502906829817    0.6
1023    0.481987938285    0.6
1025    0.497123725479    0.6
1026    0.601908423007    0.8
1028    0.536255069077    0.8
1032    0.479894988239    0.6
1037    0.528288820758    0.6
1043    0.552523463964    0.7
1050    0.565803863108    0.9
1051    0.601644515991    0.5
1053    0.515422819182    0.7
1059    0.560504905879    0.6
1060    0.529105629772    0.6
1061    0.528968624771    0.6
1062    0.593153998256    0.8
1064    0.511301707476    0.7
1071    0.550471879542    0.6
1082    0.568125516176    0.7
1084    0.651889979839    0.7
1100    0.566823363304    0.7
1101    0.583171822131    0.6
1103    0.5483677499    0.4
1106    0.569824852049    0.7
1110    0.601520247757    0.6
1120    0.632996276021    0.6
1130    0.545455422252    0.4
1135    0.586729288101    0.9
1136    0.58861001581    0.6
1142    0.567015983164    0.6
1146    0.593579769135    0.6
1151    0.560823064297    0.8
1153    0.559150502086    0.7
1155    0.613670989871    0.6
1167    0.549471713603    0.8
1175    0.563942052424    0.7
1181    0.546679407358    0.8
1185    0.499718762847    0.6
1190    0.538830082864    0.7
1194    0.635887160897    0.8
1202    0.556398320943    0.6
1212    0.530060911551    0.7
1213    0.543984536082    0.6
1220    0.575250767171    0.8
1223    0.598701119423    0.7
1242    0.497815049719    0.6
1246    0.668398857117    0.5
1247    0.589073494077    0.6
1248    0.509111393243    0.6
1249    0.625153660774    0.8
1257    0.599905967712    0.7
1258    0.526806158945    1.0
1259    0.637950435281    0.8
1267    0.540753435344    0.6
1270    0.644039168954    0.8
1274    0.476739246398    0.4
1278    0.636512458324    0.6
1280    0.591367162764    0.4
1288    0.626341596246    0.8
1289    0.659852281213    0.5
1302    0.566011123359    0.8
1308    0.55504642427    0.7
1311    0.56906376034    0.8
1318    0.559968072921    0.6
1328    0.544670060277    0.6
1334    0.534538537264    0.6
1335    0.609691798687    0.5
1350    0.58555329591    0.8
1352    0.603150494397    0.6
1361    0.530473263934    0.8
1371    0.563752144575    1.0
1375    0.557019580156    0.8
1380    0.575821086764    1.0
1385    0.578516192734    0.7
1391    0.518258545548    0.6
1394    0.606560744345    0.4
1397    0.547234278172    0.5
1400    0.449225910008    0.7
1407    0.60678371042    0.8
1410    0.601582042873    0.5
1411    0.527165394276    0.9
1414    0.557168606669    0.6
1415    0.523040484637    1.0
1418    0.561851438135    0.6
1422    0.490292901173    0.6
1433    0.609464034438    0.6
1438    0.509079476818    0.7
1442    0.640442460775    0.4
1444    0.607516214252    0.8
1446    0.623977616429    0.8
1447    0.570780016482    1.0
1453    0.565865293145    0.7
1457    0.564683899283    0.5
1462    0.587795294821    0.5
1465    0.661037757993    0.6
1471    0.591228924692    0.6
1474    0.638978376985    0.2
1482    0.568750783801    0.5
1487    0.499104946794    0.6
1489    0.510101553984    0.7
1495    0.575763374567    0.6
1498    0.566720619798    0.6
1500    0.614272817969    0.6
1504    0.623464636505    0.6
1505    0.557584624738    0.7
1508    0.573216199875    0.6
1517    0.491963682696    0.6
1522    0.51974006556    0.8
1529    0.505004203878    0.6
1532    0.517086394131    0.4
1543    0.556322745979    0.6
1545    0.609143689275    0.6
1555    0.604642748833    0.0
1556    0.524555247277    0.6
1568    0.548696361482    0.5
1571    0.588222056627    0.5
1573    0.562254857272    0.8
1585    0.671892806888    0.7
1595    0.588512338698    0.6
1596    0.562312744558    0.7
1601    0.527188645676    0.6
1612    0.549326110631    0.6
1615    0.582745626569    0.7
1618    0.624129123986    0.6
1619    0.639599055052    0.7
1622    0.576974645257    0.8
1626    0.521804938093    0.6
1632    0.516027575359    0.6
1634    0.540674816817    0.6
1642    0.601524688303    0.6
1644    0.502086438471    0.6
1646    0.562215995044    0.6
1647    0.595730803907    0.4
1655    0.513037344441    0.6
1658    0.496907711495    0.7
1664    0.557737015188    0.6
1666    0.561177507043    0.7
1681    0.669001474977    0.4
1694    0.535049248487    0.8
1698    0.524141205475    0.6
1699    0.567272022367    0.6
1713    0.526815425605    0.6
1716    0.669225305319    0.5
1728    0.566207334399    0.7
1746    0.597393251956    0.8
1747    0.597949147224    0.6
1751    0.573326811194    0.6
1766    0.539503730834    0.6
1776    0.663326457143    0.7
1781    0.536456946284    0.8
1783    0.547863144428    0.6
2980    0.571117155254    0.2
2987    0.575661234558    0.6
2991    0.554443035275    0.4
2995    0.589573152363    0.4
2999    0.593692928553    0.4
3003    0.647428840399    0.6
3004    0.615401655436    0.6
3005    0.57646021992    0.2
3007    0.518408693373    0.4
3009    0.592609085143    0.4
3012    0.551107782871    0.4
3018    0.495283407159    0.4
3019    0.5782744959    0.6
3020    0.58587141335    0.6
3021    0.570180214942    0.6
3037    0.650729775429    0.6
3052    0.639522463083    0.6
3053    0.557764988393    0.4
3055    0.499157220765    0.4
3061    0.488380593248    0.4
3062    0.546386625618    0.4
3070    0.553307596594    0.4
3080    0.479208674282    0.6
3095    0.492972103413    0.2
3107    0.610714308918    0.4
3112    0.592923246324    0.4
3121    0.614190421999    0.6
3125    0.59840541333    0.6
3127    0.553264353424    0.4
3134    0.466498978436    0.6
3144    0.678189605474    0.6
3153    0.538547355682    0.6
3156    0.673547491431    0.6
3157    0.58018219471    0.6
3160    0.527184301987    0.4
3161    0.573888473213    0.4
3166    0.593064211309    0.6
3172    0.516770778224    0.6
3182    0.517463883385    0.2
3183    0.588037826121    0.4
3186    0.53080037795    0.2
3196    0.500104566832    0.6
3203    0.582252435386    0.6
3204    0.602396816015    0.4
3211    0.615486271679    0.4
3220    0.647154718637    0.4
3223    0.534217070788    0.4
3224    0.616801261902    0.4
3225    0.576518632472    0.6
3226    0.555509284139    0.6
3231    0.453412439674    0.6
3232    0.641542196274    0.4
3236    0.53240057081    0.6
3245    0.59735596925    0.2
3248    0.559009969234    0.6
3250    0.552433647215    0.2
3251    0.571063794196    0.4
3263    0.593004696071    0.6
3264    0.616785779595    0.2
3270    0.522200297564    0.4
3271    0.559302505106    0.6
3275    0.71335619688    0.4
3276    0.569267980754    0.4
3279    0.566060848534    0.6
3280    0.55376258865    0.4
3281    0.566151604056    0.6
3282    0.502073639538    0.6
3289    0.46691878885    0.4
3290    0.536775249988    0.6
3309    0.610189057887    0.6
3311    0.605734273791    0.6
3316    0.594177879393    0.4
3318    0.581504777074    0.4
3324    0.503401447088    0.4
3328    0.550204280764    0.4
3334    0.539393819869    0.6
3345    0.661332890391    0.4
3350    0.590710438788    0.4
3361    0.504249037243    0.6
3375    0.509049725719    0.4
3377    0.503332142951    0.2
3393    0.625188022852    0.4
3401    0.576011128724    0.4
3407    0.599925167859    0.6
3408    0.56740681082    0.4
3411    0.601938635111    0.6
3412    0.534879289567    0.6
3413    0.527551824227    0.4
3415    0.577601164579    0.4
3417    0.524922452867    0.4
3425    0.621599495411    0.6
3429    0.518561094999    0.2
3431    0.611051857471    0.4
3432    0.594533026218    0.6
3433    0.498771153274    0.4
3434    0.638395488262    0.2
3435    0.51788629964    0.2
3436    0.550535853952    0.6
3438    0.494224376511    0.4
3443    0.621117211878    0.6
3446    0.561242219061    0.6
3447    0.557515952736    0.6
3463    0.567273147404    0.4
3465    0.612727180123    0.4
3468    0.53408729285    0.6
3470    0.516464393586    0.6
3471    0.653301104903    0.4
3477    0.501997042913    0.4
3479    0.604974940419    0.4
3503    0.719593569636    0.4
3504    0.446786832064    0.6
3515    0.612712651491    0.4
3517    0.574468679726    0.2
3522    0.614617206156    0.4
3523    0.567386932671    0.6
3524    0.578969039023    0.6
3525    0.534500550479    0.4
3526    0.517593307421    0.4
3545    0.663514524698    0.6
3553    0.589810214937    0.4
3557    0.636858329177    0.4
3560    0.512503567152    0.4
3561    0.545302484185    0.4
3567    0.495104886591    0.6
3573    0.555563405156    0.6
3574    0.588739208877    0.6
3582    0.599484458566    0.4
3585    0.52885152027    0.4
3587    0.56452985853    0.4
3602    0.626106202602    0.4
3603    0.495512440801    0.2
3608    0.592355407774    0.6
3618    0.447798207402    0.6
3622    0.557934481651    0.8
3642    0.542545624077    0.4
3644    0.599314697087    0.6
3654    0.569799393415    0.6
3658    0.52420690842    0.8
3661    0.709449738264    0.6
3662    0.549808189273    0.6
3670    0.583585642278    0.0
3674    0.5816013515    0.6
3676    0.633919894695    0.6
3684    0.518760589883    0.4
3685    0.555615570396    0.2
3686    0.567391745746    0.4
3688    0.558320175856    0.6
3700    0.675553962588    0.6
3706    0.587842039764    0.4
3722    0.599459454417    0.8
3723    0.505142760463    0.8
3728    0.653917342424    0.6
3733    0.612816914916    0.4
3734    0.550378017128    0.2
3737    0.563690379262    0.6
3743    0.557652071118    0.4
3745    0.468700010329    0.2
3751    0.62689062953    0.6
3755    0.54487298429    0.6
3767    0.602390579879    0.6
3786    0.555020533502    0.6
3794    0.608523249626    0.4
3797    0.661273255944    0.4
3805    0.746202170849    0.4
3814    0.424740083516    0.4
3825    0.6503777951    0.6
3831    0.633323222399    0.4
3845    0.544180825353    0.2
3846    0.516480974853    0.6
3848    0.642059937119    0.6
3849    0.619715027511    0.6
3850    0.670289352536    0.4
3851    0.518776895478    0.4
3852    0.517686611041    0.4
3856    0.54372689873    0.6
3859    0.551085613668    0.4
3866    0.577250093222    0.6
3867    0.559273019433    0.4
3868    0.623371757567    0.6
3880    0.722251296043    0.4
3884    0.597595535219    0.4
3891    0.455998629332    0.4
3902    0.558348931372    0.6
3908    0.511368321255    0.8
3910    0.47921057418    0.4
3911    0.544234100729    0.4
3917    0.506575535052    0.4
3919    0.62295012176    0.6
3923    0.636133819818    0.6
3924    0.62471576035    0.4
3928    0.575902178884    0.4
3930    0.602154187858    0.4
3931    0.538470387459    0.6
3932    0.603091135621    0.6
3938    0.56208486855    0.4
3944    0.544232048094    0.6
3951    0.611321873963    0.8
3954    0.622775100172    0.6
3955    0.456395410001    0.6
3958    0.524721655995    0.4
3967    0.494660581928    0.4
3968    0.498975710245    0.4
3971    0.614084973931    0.4
3974    0.648437857628    0.2
3976    0.630902677774    0.6
3979    0.607742011547    0.4
3981    0.528322828934    0.6
3994    0.646089747548    0.6
4000    0.456600878388    0.2
4003    0.526650061831    0.6
4005    0.668500825763    0.6
4010    0.611356131732    0.6
4016    0.550759501755    0.6
4024    0.528138691559    0.0
4026    0.64516864717    0.8
4032    0.615100421011    0.4
4034    0.534331791103    0.4
4036    0.537721432745    0.6
4039    0.653609156609    0.6
4040    0.572393275797    0.4
4041    0.523938363418    0.4
4048    0.621214874089    0.4
4050    0.494555477519    0.2
4054    0.600172154605    0.4
4065    0.569049432874    0.4
4069    0.512288422324    0.6
4083    0.595292799175    0.6
4088    0.604378797114    0.6
4101    0.606864012778    0.6
4114    0.58997040242    0.6
4116    0.660798579454    0.6
4117    0.607900850475    0.6
4124    0.529272040352    0.2
4130    0.587725989521    0.6
4133    0.569894306362    0.6
4142    0.537610646337    0.6
4144    0.541078209877    0.6
4157    0.710639685392    0.6
4161    0.613653704524    0.4
4164    0.509089685045    0.4
4174    0.5849115327    0.6
4175    0.673156484962    0.4
4185    0.565611764789    0.6
4187    0.651649653912    0.4
4190    0.684078454971    0.6
4194    0.650965496898    0.6
4201    0.664656892419    0.6
4203    0.511951493099    0.6
4208    0.709201216698    0.8
4213    0.613434173167    0.6
4222    0.532007284462    0.6
4225    0.530806403607    0.4
4237    0.56382509321    0.4
4240    0.587391585112    0.2
4243    0.525804581121    0.4
4244    0.614834323525    0.6
4248    0.559116553515    0.6
4250    0.535532593727    0.8
4255    0.567355923355    0.4
4256    0.577891878784    0.4
4262    0.539509229362    0.6
4270    0.501138454303    0.4
4271    0.664786294103    0.6
4276    0.54619994387    0.6
4281    0.711772233248    0.6
4282    0.491725383326    0.4
4290    0.654917016625    0.6
4308    0.511946357787    0.6
4317    0.596423096955    0.4
4327    0.575130984187    0.2
4341    0.552144300193    0.4
4342    0.57978438586    0.6
4348    0.629488885403    0.4
4352    0.618457913399    0.6
4358    0.579607099295    0.6
4362    0.533608265221    0.2
4363    0.505818301812    0.4
4365    0.53018928133    0.6
4368    0.591886475682    0.4
4376    0.598753549159    0.4
4380    0.644691720605    0.4
4396    0.623402573168    0.6
4401    0.560348231345    0.8
4405    0.565142646432    0.6
4412    0.65628772974    0.8
4418    0.607126615942    0.4
4419    0.678587183356    0.8
4420    0.631117865443    0.8
4429    0.48437438719    0.6
4431    0.655126184225    0.4
4434    0.576449178159    0.4
4436    0.498055835604    0.6
4445    0.480208037421    0.4
4446    0.51464216318    0.4
4449    0.653876170516    0.6
4453    0.64430783689    0.6
4456    0.568644039333    0.4
4457    0.584808774292    0.4
4470    0.565035589039    0.4
4477    0.537488125265    0.4
4479    0.472391055897    0.6
4500    0.431403741241    0.2
4503    0.580166041851    0.6
4515    0.570917889476    0.4
4521    0.513735733926    0.6
4523    0.59969573468    0.6
4525    0.613507375121    0.4
4528    0.577471196651    0.6
4537    0.698485940695    0.6
4540    0.605493910611    0.8
4541    0.6010915488    0.8
4542    0.61942397058    0.6
4551    0.58355537802    0.4
4553    0.484968058765    0.6
4555    0.61349889636    0.4
4557    0.545973237604    0.6
4563    0.580147445202    0.4
4568    0.548605903983    0.6
4572    0.614308401942    0.0
4576    0.543985527009    0.6
4578    0.548234339803    0.6
4581    0.495501322672    0.6
4582    0.494175030384    0.4
4591    0.564470104873    0.4
4598    0.506684758235    0.6
4599    0.507119538728    0.4
4602    0.573994204402    0.6
4604    0.579350411892    0.6
4605    0.512544017285    0.4
4609    0.577796921134    0.6
4612    0.548150356859    0.8
4619    0.514717455953    0.4
4622    0.740497887135    0.2
4623    0.506531253457    0.6
4634    0.580709308386    0.6
4647    0.640191882849    0.6
4656    0.613758891821    0.6
4671    0.624158367515    0.6
4675    0.60937589407    0.2
4681    0.578920036554    0.4
4686    0.58854033798    0.6
4689    0.607988290489    0.6
4696    0.431832209229    0.4
4699    0.61490958184    0.4
4704    0.65000629425    0.6
4708    0.651372298598    0.8
4716    0.696037769318    0.2
4717    0.635781034827    0.2
4718    0.519927410409    0.6
4724    0.536411836743    0.4
4725    0.642431780696    0.6
4728    0.552877180278    0.6
4731    0.621555946767    0.2
4737    0.581255748868    0.4
4739    0.666066333652    0.4
4740    0.553793877363    0.6
4742    0.580780901015    0.6
4745    0.548408936709    0.4
4749    0.498680498335    0.4
4766    0.552962087095    0.8
4774    0.520392389968    0.4
5981    0.5220254343    0.3333333333333333
5982    0.5351408571    0.6666666666666666
5986    0.563148215413    0.6666666666666666
5993    0.512583544478    0.6666666666666666
5996    0.588097713888    0.3333333333333333
5999    0.524767993018    0.3333333333333333
6000    0.568430572748    0.6666666666666666
6006    0.529927898198    0.6666666666666666
6018    0.523419188336    0.6666666666666666
6023    0.463199492544    0.6666666666666666
6024    0.452404286712    0.3333333333333333
6027    0.612128615379    1.0
6028    0.556996710598    0.6666666666666666
6029    0.515700159594    0.3333333333333333
6031    0.525178449228    1.0
6033    0.624327532947    1.0
6035    0.637698203325    0.3333333333333333
6037    0.452778160572    0.6666666666666666
6039    0.494700627867    0.3333333333333333
6042    0.598766550422    0.6666666666666666
6047    0.40486073494    0.3333333333333333
6055    0.569736123085    0.6666666666666666
6058    0.543655276299    0.6666666666666666
6068    0.565347872674    0.6666666666666666
6077    0.605417467654    0.3333333333333333
6078    0.517074625939    0.6666666666666666
6083    0.521151369438    0.3333333333333333
6096    0.483241621405    0.6666666666666666
6105    0.637676909566    1.0
6107    0.527732398361    0.6666666666666666
6110    0.530355626717    0.6666666666666666
6111    0.533926058561    0.6666666666666666
6112    0.473882123828    0.3333333333333333
6119    0.564491912723    0.3333333333333333
6128    0.511760712601    1.0
6130    0.598465509713    0.3333333333333333
6135    0.55746300146    0.6666666666666666
6150    0.606695227325    0.6666666666666666
6161    0.582418501377    0.6666666666666666
6162    0.596956774592    0.6666666666666666
6163    0.568470783532    0.3333333333333333
6170    0.450759038329    0.3333333333333333
6172    0.582036674023    0.6666666666666666
6177    0.599865250289    0.6666666666666666
6179    0.550052534789    0.6666666666666666
6184    0.476580215618    0.3333333333333333
6187    0.628922462463    0.3333333333333333
6189    0.560900062323    0.3333333333333333
6191    0.569326423109    0.6666666666666666
6193    0.544728904963    0.3333333333333333
6195    0.524083416909    1.0
6196    0.550770707428    0.3333333333333333
6198    0.564607255161    1.0
6201    0.528477143496    0.6666666666666666
6211    0.570180363953    0.3333333333333333
6214    0.570304937661    0.3333333333333333
6215    0.578017562628    0.3333333333333333
6216    0.497802552301    0.6666666666666666
6221    0.551485810429    0.6666666666666666
6231    0.534466609359    0.6666666666666666
6232    0.571989297867    0.3333333333333333
6243    0.59433721751    0.6666666666666666
6256    0.514284638688    0.3333333333333333
6259    0.466920442879    1.0
6261    0.521859085187    0.3333333333333333
6273    0.471375327557    0.3333333333333333
6274    0.557224120945    0.3333333333333333
6283    0.516794124618    0.3333333333333333
6285    0.576070562005    0.6666666666666666
6292    0.487348855473    1.0
6295    0.528734769672    0.6666666666666666
6301    0.567715130746    1.0
6308    0.505601887591    1.0
6319    0.525721440092    0.3333333333333333
6321    0.614351727068    0.3333333333333333
6322    0.522405711934    0.6666666666666666
6342    0.491855599917    0.3333333333333333
6343    0.551957808435    0.3333333333333333
6345    0.55486740917    0.6666666666666666
6351    0.553507655859    1.0
6352    0.527014097199    0.6666666666666666
6359    0.447738550603    0.3333333333333333
6360    0.577149838209    0.6666666666666666
6366    0.522429922596    1.0
6367    0.51108019799    0.6666666666666666
6378    0.544941108674    1.0
6383    0.497669493314    0.6666666666666666
6384    0.526480581611    1.0
6388    0.458969004452    1.0
6395    0.57498229295    0.6666666666666666
6406    0.545836694539    0.6666666666666666
6410    0.611530803144    1.0
6419    0.582286402583    1.0
6433    0.571146264672    0.6666666666666666
6446    0.611618414521    1.0
6448    0.591931752861    0.6666666666666666
6452    0.470410373062    0.3333333333333333
6453    0.4803505335    0.3333333333333333
6460    0.512354459614    0.6666666666666666
6461    0.470229193568    0.6666666666666666
6475    0.504989836831    0.3333333333333333
6482    0.575200334191    0.3333333333333333
6490    0.624885559082    0.3333333333333333
6491    0.660653159022    1.0
6492    0.514727828093    0.6666666666666666
6506    0.378742858768    0.3333333333333333
6508    0.579679921269    0.6666666666666666
6515    0.535638775676    0.3333333333333333
6519    0.554167032242    0.6666666666666666
6520    0.521276388317    0.6666666666666666
6531    0.528388116509    0.3333333333333333
6532    0.646314680576    1.0
6535    0.617759808898    0.6666666666666666
6543    0.566990070045    1.0
6554    0.623712167144    1.0
6558    0.536870978773    0.3333333333333333
6576    0.596946150064    0.6666666666666666
6580    0.612191490829    0.6666666666666666
6584    0.599192157388    1.0
6591    0.488127815537    0.3333333333333333
6594    0.538952514529    0.3333333333333333
6599    0.623674795032    1.0
6607    0.57035510987    0.6666666666666666
6612    0.515593104996    0.3333333333333333
6619    0.616435050964    1.0
6622    0.540876850486    0.3333333333333333
6626    0.570895910263    0.6666666666666666
6627    0.648577868938    0.6666666666666666
6630    0.575147353113    0.3333333333333333
6634    0.544316399843    0.3333333333333333
6635    0.493448637892    0.6666666666666666
6640    0.524350056425    0.3333333333333333
6641    0.470332073048    0.3333333333333333
6644    0.568277589977    0.3333333333333333
6654    0.54517474398    0.3333333333333333
6656    0.566645301878    0.0
6661    0.505407317076    1.0
6665    0.556556362659    0.6666666666666666
6668    0.557389896363    0.3333333333333333
6670    0.537917215377    0.3333333333333333
6671    0.551054921001    0.3333333333333333
6676    0.587951555848    0.6666666666666666
6685    0.524026580155    0.6666666666666666
6687    0.635576590896    0.6666666666666666
6692    0.600050278008    0.6666666666666666
6694    0.565486483276    1.0
6695    0.488600189798    0.3333333333333333
6707    0.529102278873    1.0
6718    0.586891844869    0.3333333333333333
6723    0.526803169399    0.3333333333333333
6729    0.540812384337    0.3333333333333333
6731    0.636446610093    0.3333333333333333
6732    0.537221003324    0.6666666666666666
6739    0.540848519653    0.3333333333333333
6743    0.57597399503    0.3333333333333333
6745    0.545613028109    0.6666666666666666
6757    0.524910004809    0.6666666666666666
6759    0.629845440388    0.3333333333333333
6760    0.521670425311    1.0
6764    0.515226931311    1.0
6767    0.506562995259    0.6666666666666666
6770    0.550989665091    0.6666666666666666
6786    0.592302069068    0.3333333333333333
6788    0.551354698837    0.3333333333333333
6789    0.586030192673    1.0
6790    0.567703135312    0.6666666666666666
6794    0.535304412246    1.0
6800    0.520731639117    1.0
6810    0.619039960206    1.0
6811    0.552897293121    1.0
6814    0.590932525694    0.6666666666666666
6821    0.558176726103    0.3333333333333333
6824    0.622241586447    0.3333333333333333
6826    0.595603764057    0.6666666666666666
6829    0.451496653259    0.3333333333333333
6832    0.53692843765    0.6666666666666666
6841    0.478189086542    0.3333333333333333
6847    0.483475573361    0.3333333333333333
6852    0.615404129028    1.0
6854    0.569184504449    0.6666666666666666
6864    0.559748720378    0.0
6866    0.586802698672    0.6666666666666666
6867    0.549816329032    0.6666666666666666
6877    0.561127275229    0.6666666666666666
6890    0.550996750593    0.6666666666666666
6892    0.531464189291    0.3333333333333333
6896    0.563645087183    1.0
6900    0.427359543741    0.6666666666666666
6901    0.576139509678    0.6666666666666666
6903    0.508622105233    0.6666666666666666
6909    0.5405395329    0.3333333333333333
6912    0.539269909263    0.6666666666666666
6913    0.553068507463    0.6666666666666666
6916    0.585738264024    0.3333333333333333
6920    0.540645875037    0.6666666666666666
6921    0.558099873364    1.0
6925    0.456347633153    0.3333333333333333
6929    0.598373912275    0.6666666666666666
6937    0.499318994931    0.6666666666666666
6938    0.607081711292    0.6666666666666666
6944    0.58191049844    1.0
6947    0.490847459994    0.3333333333333333
6954    0.543866936117    0.3333333333333333
6955    0.586472511292    0.6666666666666666
6960    0.593692660332    0.6666666666666666
6962    0.507453717291    0.3333333333333333
6967    0.538221314549    1.0
6972    0.602727063    0.6666666666666666
6979    0.592640340328    1.0
6991    0.489267524332    0.3333333333333333
6994    0.55150398612    0.3333333333333333
6995    0.646586075425    0.3333333333333333
7004    0.535279314965    0.6666666666666666
7008    0.575678832829    0.3333333333333333
7010    0.473389206454    0.3333333333333333
7013    0.570149883628    0.3333333333333333
7024    0.523293709382    0.0
7028    0.613235421479    1.0
7044    0.51114919316    0.3333333333333333
7049    0.497143316548    0.6666666666666666
7056    0.524384915829    1.0
7057    0.57721940428    0.6666666666666666
7071    0.543309021741    0.3333333333333333
7081    0.540318150073    0.6666666666666666
7085    0.554975535721    1.0
7088    0.522157615051    0.6666666666666666
7092    0.55100370571    0.3333333333333333
7096    0.607974670827    0.6666666666666666
7098    0.53649430722    0.6666666666666666
7101    0.557761531323    0.3333333333333333
7109    0.500205399672    0.3333333333333333
7112    0.442163970321    0.3333333333333333
7115    0.414217993617    1.0
